Call_ID,new_id,Customer_Id,Agent,Date_Of_Call,Time_Of_Call,Resolved,Answered,Topic,Speed_of_answer_in_seconds,Duration,Satisfaction_rating,end_call
4147,385312,3853-LYGAM,Jim,3/14/2021,1:24:58 PM,1,1,Technical Support,33,3:10,5,1:28:08 PM
4148,575121,5751-USDBL,Becky,3/14/2021,1:24:58 PM,0,0,Technical Support,,,,1:24:58 PM
4149,568012,5680-LQOGP,Jim,3/14/2021,1:40:48 PM,0,1,Admin Support,26,5:08,5,1:45:56 PM
4150,81894,8189-DUKMV,Jim,3/14/2021,1:40:48 PM,0,0,Streaming,,,,1:40:48 PM
4151,99314,9931-DCEZH,Diane,3/14/2021,1:46:34 PM,0,0,Contract related,,,,1:46:34 PM
4152,189810,1898-JSNDC,Jim,3/14/2021,1:46:34 PM,1,1,Admin Support,81,3:31,5,1:50:05 PM
4153,31512,0315-LVCRK,Martha,3/14/2021,2:03:50 PM,1,1,Technical Support,65,6:28,3,2:10:18 PM
4154,391118,3911-RSNHI,Jim,3/14/2021,2:03:50 PM,1,1,Admin Support,84,4:14,3,2:08:04 PM
4155,24103,2410-CIYFZ,Jim,3/14/2021,2:25:26 PM,1,1,Admin Support,42,4:52,1,2:30:18 PM
4156,550515,5505-OVWQW,Dan,3/14/2021,2:25:26 PM,0,0,Admin Support,,,,2:25:26 PM
4157,72711,7271-AJDTL,Becky,3/14/2021,2:39:50 PM,0,0,Admin Support,,,,2:39:50 PM
4158,186720,1867-TJHTS,Martha,3/14/2021,2:39:50 PM,1,1,Streaming,123,3:38,2,2:43:28 PM
4159,686025,6860-YRJZP,Greg,3/14/2021,3:17:17 PM,1,1,Contract related,65,6:37,4,3:23:54 PM
4160,442923,4429-WYGFR,Diane,3/14/2021,3:17:17 PM,1,1,Contract related,33,5:43,5,3:23:00 PM
4161,281712,2817-LVCPP,Diane,3/14/2021,3:27:22 PM,1,1,Payment related,117,4:04,3,3:31:26 PM
4162,50385,5038-ETMLM,Diane,3/14/2021,3:27:22 PM,1,1,Streaming,122,1:36,3,3:28:58 PM
4163,50566,5056-FIMPT,Jim,3/14/2021,3:43:12 PM,1,1,Technical Support,21,5:25,4,3:48:37 PM
4164,452123,4521-WFJAI,Dan,3/14/2021,3:43:12 PM,0,1,Streaming,48,4:16,4,3:47:28 PM
4165,656911,6569-KTMDU,Greg,3/14/2021,4:36:29 PM,0,0,Contract related,,,,4:36:29 PM
4166,880924,8809-XKHMD,Diane,3/14/2021,4:36:29 PM,1,1,Technical Support,98,2:57,1,4:39:26 PM
4167,39625,0396-YCHWO,Dan,3/14/2021,4:36:29 PM,1,1,Streaming,95,2:31,4,4:39:00 PM
4168,86712,0867-LDTTC,Dan,3/14/2021,4:36:29 PM,1,1,Contract related,28,6:48,3,4:43:17 PM
4169,93914,9391-DXGGG,Joe,3/14/2021,5:57:07 PM,0,0,Admin Support,,,,5:57:07 PM
4170,98446,9844-FELAJ,Dan,3/14/2021,5:57:07 PM,0,0,Streaming,,,,5:57:07 PM
4171,212219,2122-SZZZD,Dan,3/15/2021,9:08:38 AM,0,0,Admin Support,,,,9:08:38 AM
4172,31481,3148-AOIQT,Greg,3/15/2021,9:08:38 AM,1,1,Streaming,40,4:52,3,9:13:30 AM
4173,83955,8395-ETZKQ,Martha,3/15/2021,9:30:14 AM,1,1,Streaming,13,3:43,2,9:33:57 AM
4174,669225,6692-YQHXC,Becky,3/15/2021,9:30:14 AM,1,1,Streaming,71,1:19,5,9:31:33 AM
4175,388922,3889-VWBID,Martha,3/15/2021,9:44:38 AM,1,1,Technical Support,106,0:46,4,9:45:24 AM
4176,522210,5222-JCXZT,Dan,3/15/2021,9:44:38 AM,0,1,Streaming,94,3:31,4,9:48:09 AM
4177,97543,9754-CLVZW,Greg,3/15/2021,10:00:29 AM,1,1,Payment related,74,3:59,5,10:04:28 AM
4178,27393,2739-CCZMB,Dan,3/15/2021,10:00:29 AM,1,1,Contract related,34,0:38,4,10:01:07 AM
4179,708020,7080-TNUWP,Jim,3/15/2021,10:09:07 AM,1,1,Admin Support,38,2:06,2,10:11:13 AM
4180,4961,0496-AHOOK,Jim,3/15/2021,10:09:07 AM,1,1,Technical Support,31,2:53,4,10:12:00 AM
4181,833620,8336-TAVKX,Martha,3/15/2021,10:13:26 AM,1,1,Contract related,13,3:05,3,10:16:31 AM
4182,246819,2468-SJFLM,Stewart,3/15/2021,10:13:26 AM,1,1,Technical Support,79,1:48,3,10:15:14 AM
4183,318122,3181-VTHOE,Stewart,3/15/2021,11:06:43 AM,1,1,Contract related,49,5:00,2,11:11:43 AM
4184,71688,7168-HDQHG,Stewart,3/15/2021,11:06:43 AM,1,1,Technical Support,89,3:59,1,11:10:42 AM
4185,45671,4567-AKPIA,Jim,3/15/2021,11:09:36 AM,1,1,Streaming,37,4:57,5,11:14:33 AM
4186,79018,7901-HXJVA,Becky,3/15/2021,11:09:36 AM,0,0,Streaming,,,,11:09:36 AM
4187,59249,5924-IFQTT,Jim,3/15/2021,11:58:34 AM,0,0,Contract related,,,,11:58:34 AM
4188,796817,7968-QUXNS,Diane,3/15/2021,11:58:34 AM,1,1,Admin Support,51,2:22,3,12:00:56 PM
4189,890323,8903-WMRNW,Greg,3/15/2021,12:10:05 PM,1,1,Payment related,49,2:11,1,12:12:16 PM
4190,245219,2452-SNHFZ,Jim,3/15/2021,12:10:05 PM,0,0,Payment related,,,,12:10:05 PM
4191,362923,3629-WEAAM,Becky,3/15/2021,12:28:48 PM,1,1,Admin Support,14,5:44,4,12:34:32 PM
4192,60293,6029-CSMJE,Joe,3/15/2021,12:28:48 PM,1,1,Payment related,91,4:47,3,12:33:35 PM
4193,799314,7993-NQLJE,Becky,3/15/2021,1:07:41 PM,0,0,Contract related,,,,1:07:41 PM
4194,99094,9909-DFRJA,Greg,3/15/2021,1:07:41 PM,1,1,Admin Support,111,3:08,3,1:10:49 PM
4195,90996,9099-FTUHS,Martha,3/15/2021,1:33:36 PM,1,1,Contract related,80,4:46,5,1:38:22 PM
4196,5812,0581-BXBUB,Dan,3/15/2021,1:33:36 PM,1,1,Admin Support,119,1:54,3,1:35:30 PM
4197,49623,4962-CHQPW,Jim,3/15/2021,1:52:19 PM,1,1,Contract related,68,3:17,3,1:55:36 PM
4198,946718,9467-ROOLM,Stewart,3/15/2021,1:52:19 PM,0,0,Payment related,,,,1:52:19 PM
4199,51509,5150-ITWWB,Jim,3/15/2021,2:09:36 PM,1,1,Contract related,109,2:25,3,2:12:01 PM
4200,225311,2253-KPMNB,Stewart,3/15/2021,2:09:36 PM,1,1,Streaming,24,6:56,4,2:16:32 PM
4201,134526,1345-ZUKID,Diane,3/15/2021,2:26:53 PM,1,1,Technical Support,55,2:25,5,2:29:18 PM
4202,642919,6429-SHBCB,Dan,3/15/2021,2:26:53 PM,1,1,Admin Support,92,4:14,5,2:31:07 PM
4203,928115,9281-OFDMF,Martha,3/15/2021,3:51:50 PM,1,1,Technical Support,106,3:22,3,3:55:12 PM
4204,26038,2603-HVKCG,Diane,3/15/2021,3:51:50 PM,1,1,Admin Support,28,1:25,3,3:53:15 PM
4205,183423,1834-WULEG,Becky,3/15/2021,4:04:48 PM,1,1,Payment related,28,2:32,5,4:07:20 PM
4206,909726,9097-ZUBYC,Dan,3/15/2021,4:04:48 PM,0,1,Contract related,40,5:57,2,4:10:45 PM
4207,514815,5148-ORICT,Greg,3/15/2021,4:27:50 PM,1,1,Technical Support,12,6:45,5,4:34:35 PM
4208,48937,4893-GYUJU,Joe,3/15/2021,4:27:50 PM,1,1,Streaming,61,2:29,5,4:30:19 PM
4209,457816,4578-PHJYZ,Becky,3/15/2021,5:05:17 PM,1,1,Streaming,92,1:24,1,5:06:41 PM
4210,727217,7272-QDCKA,Jim,3/15/2021,5:05:17 PM,0,0,Technical Support,,,,5:05:17 PM
4211,890819,8908-SLFCJ,Greg,3/15/2021,5:11:02 PM,0,0,Payment related,,,,5:11:02 PM
4212,97668,9766-HGEDE,Greg,3/15/2021,5:11:02 PM,1,1,Admin Support,43,0:36,3,5:11:38 PM
4213,696813,6968-MHOMU,Joe,3/15/2021,5:18:14 PM,1,1,Admin Support,46,3:53,5,5:22:07 PM
4214,504424,5044-XDPYX,Dan,3/15/2021,5:18:14 PM,1,1,Technical Support,51,6:02,4,5:24:16 PM
4215,181423,1814-WFGVS,Diane,3/15/2021,5:28:19 PM,1,1,Contract related,13,1:14,3,5:29:33 PM
4216,372123,3721-WKIIL,Diane,3/15/2021,5:28:19 PM,0,1,Payment related,19,1:44,5,5:30:03 PM
4217,67343,6734-CKRSM,Becky,3/15/2021,5:32:38 PM,1,1,Admin Support,30,3:29,3,5:36:07 PM
4218,126526,1265-ZFOSD,Dan,3/15/2021,5:32:38 PM,1,1,Technical Support,122,6:34,3,5:39:12 PM
4219,656816,6568-POCUI,Greg,3/15/2021,5:47:02 PM,1,1,Admin Support,83,3:41,2,5:50:43 PM
4220,519712,5197-LQXXH,Jim,3/15/2021,5:47:02 PM,0,0,Technical Support,,,,5:47:02 PM
4221,345716,3457-PQBYH,Joe,3/16/2021,9:11:31 AM,1,1,Technical Support,125,1:15,4,9:12:46 AM
4222,76821,7682-AZNDK,Joe,3/16/2021,9:11:31 AM,1,1,Admin Support,80,1:09,2,9:12:40 AM
4223,538426,5384-ZTTWP,Stewart,3/16/2021,9:46:05 AM,1,1,Streaming,112,5:47,2,9:51:52 AM
4224,37458,3745-HRPHI,Greg,3/16/2021,9:46:05 AM,1,1,Streaming,113,3:26,5,9:49:31 AM
4225,763615,7636-OWBPG,Dan,3/16/2021,10:09:07 AM,1,1,Admin Support,95,4:00,4,10:13:07 AM
4226,123125,1231-YNDEK,Joe,3/16/2021,10:09:07 AM,1,1,Streaming,40,3:15,3,10:12:22 AM
4227,14074,1407-DIGZV,Dan,3/16/2021,10:10:34 AM,1,1,Streaming,106,6:52,3,10:17:26 AM
4228,5702,0570-BFQHT,Greg,3/16/2021,10:10:34 AM,1,1,Payment related,38,3:33,3,10:14:07 AM
4229,439315,4393-OBCRR,Martha,3/16/2021,10:23:31 AM,0,0,Contract related,,,,10:23:31 AM
4230,856412,8564-LDKFL,Greg,3/16/2021,10:23:31 AM,1,1,Streaming,61,4:00,3,10:27:31 AM
4231,36964,3696-DFHHB,Dan,3/16/2021,10:23:31 AM,0,0,Admin Support,,,,10:23:31 AM
4232,47177,4717-GHADL,Joe,3/16/2021,10:23:31 AM,0,0,Streaming,,,,10:23:31 AM
4233,550120,5501-TVMGM,Martha,3/16/2021,10:35:02 AM,0,0,Streaming,,,,10:35:02 AM
4234,58798,5879-HMFFH,Jim,3/16/2021,10:35:02 AM,1,1,Admin Support,70,4:11,1,10:39:13 AM
4235,677223,6772-WFQRD,Becky,3/16/2021,11:12:29 AM,0,0,Technical Support,,,,11:12:29 AM
4236,38104,3810-DVDQQ,Dan,3/16/2021,11:12:29 AM,0,0,Streaming,,,,11:12:29 AM
4237,697219,6972-SNKKW,Stewart,3/16/2021,11:44:10 AM,1,1,Technical Support,56,5:36,4,11:49:46 AM
4238,36947,3694-GLTJM,Stewart,3/16/2021,11:44:10 AM,1,1,Streaming,26,6:11,4,11:50:21 AM
4239,855024,8550-XSXUQ,Diane,3/16/2021,12:21:36 PM,1,1,Technical Support,11,3:06,4,12:24:42 PM
4240,905513,9055-MOJJJ,Greg,3/16/2021,12:21:36 PM,1,1,Payment related,22,6:31,1,12:28:07 PM
4241,43599,4359-INNWN,Jim,3/16/2021,12:43:12 PM,1,1,Streaming,33,6:40,3,12:49:52 PM
4242,5855,0585-EGDDA,Stewart,3/16/2021,12:43:12 PM,1,1,Streaming,58,1:06,4,12:44:18 PM
4243,403218,4032-RMHCI,Greg,3/16/2021,12:48:58 PM,1,1,Contract related,72,5:47,3,12:54:45 PM
4244,5493,0549-CYCQN,Greg,3/16/2021,12:48:58 PM,1,1,Payment related,63,5:27,5,12:54:25 PM
4245,348110,3481-JHUZH,Diane,3/16/2021,1:04:48 PM,1,1,Streaming,52,3:32,4,1:08:20 PM
4246,35949,3594-IVHJZ,Joe,3/16/2021,1:04:48 PM,0,0,Streaming,,,,1:04:48 PM
4247,68696,6869-FGJJC,Stewart,3/16/2021,1:16:19 PM,1,1,Technical Support,106,5:31,5,1:21:50 PM
4248,389626,3896-ZVNET,Diane,3/16/2021,1:16:19 PM,1,1,Admin Support,26,6:34,3,1:22:53 PM
4249,820522,8205-VSLRB,Diane,3/16/2021,1:29:17 PM,1,1,Payment related,76,3:29,5,1:32:46 PM
4250,596013,5960-MVTUK,Stewart,3/16/2021,1:29:17 PM,1,1,Technical Support,45,6:29,5,1:35:46 PM
4251,681723,6817-WTYHE,Martha,3/16/2021,1:32:10 PM,0,0,Contract related,,,,1:32:10 PM
4252,308222,3082-VQXNH,Dan,3/16/2021,1:32:10 PM,1,1,Payment related,61,1:30,3,1:33:40 PM
4253,493120,4931-TRZWN,Greg,3/16/2021,1:56:38 PM,0,0,Technical Support,,,,1:56:38 PM
4254,7505,0750-EKNGL,Dan,3/16/2021,1:56:38 PM,0,1,Contract related,38,4:55,2,2:01:33 PM
4255,766912,7669-LCRSD,Jim,3/16/2021,2:09:36 PM,1,1,Contract related,19,2:13,4,2:11:49 PM
4256,356716,3567-PQTSO,Joe,3/16/2021,2:09:36 PM,1,1,Streaming,15,3:03,4,2:12:39 PM
4257,804316,8043-PNYSD,Becky,3/16/2021,2:13:55 PM,1,1,Streaming,90,4:55,3,2:18:50 PM
4258,99385,9938-EKRGF,Stewart,3/16/2021,2:13:55 PM,1,1,Admin Support,99,1:04,3,2:14:59 PM
4259,27031,2703-AMTUL,Becky,3/16/2021,2:13:55 PM,1,1,Contract related,18,1:56,5,2:15:51 PM
4260,92810,0928-JMXNP,Jim,3/16/2021,2:13:55 PM,1,1,Payment related,65,2:35,4,2:16:30 PM
4261,817318,8173-RXAYP,Martha,3/16/2021,2:25:26 PM,1,1,Admin Support,91,5:37,4,2:31:03 PM
4262,482524,4825-XJGDM,Jim,3/16/2021,2:25:26 PM,1,1,Streaming,95,2:04,4,2:27:30 PM
4263,54028,5402-HTOTQ,Jim,3/16/2021,2:34:05 PM,1,1,Streaming,87,4:44,4,2:38:49 PM
4264,673410,6734-JDTTV,Dan,3/16/2021,2:34:05 PM,1,1,Payment related,71,6:01,3,2:40:06 PM
4265,785020,7850-THJMU,Jim,3/16/2021,3:21:36 PM,1,1,Admin Support,74,3:04,5,3:24:40 PM
4266,389018,3890-RTCMS,Jim,3/16/2021,3:21:36 PM,1,1,Technical Support,28,5:05,4,3:26:41 PM
4267,37176,3717-FDJFU,Joe,3/16/2021,3:40:19 PM,1,1,Contract related,101,2:53,3,3:43:12 PM
4268,366510,3665-JATSN,Martha,3/16/2021,3:40:19 PM,0,0,Contract related,,,,3:40:19 PM
4269,796625,7966-YOTQW,Martha,3/16/2021,3:43:12 PM,1,1,Payment related,90,4:48,3,3:48:00 PM
4270,885320,8853-TZDGH,Joe,3/16/2021,3:43:12 PM,1,1,Contract related,76,4:56,5,3:48:08 PM
4271,43242,4324-BZCKL,Diane,3/16/2021,4:00:29 PM,0,0,Payment related,,,,4:00:29 PM
4272,692420,6924-TDGMT,Joe,3/16/2021,4:00:29 PM,0,1,Contract related,20,1:19,5,4:01:48 PM
4273,153625,1536-YHDOE,Becky,3/16/2021,4:13:26 PM,0,1,Contract related,26,6:19,3,4:19:45 PM
4274,812317,8123-QBNAZ,Stewart,3/16/2021,4:13:26 PM,1,1,Contract related,53,1:12,3,4:14:38 PM
4275,362926,3629-ZNKXA,Greg,3/16/2021,4:36:29 PM,1,1,Contract related,26,2:57,4,4:39:26 PM
4276,482712,4827-LTQRJ,Joe,3/16/2021,4:36:29 PM,1,1,Payment related,66,3:42,3,4:40:11 PM
4277,771125,7711-YIJWC,Dan,3/16/2021,5:09:36 PM,0,1,Payment related,105,5:32,4,5:15:08 PM
4278,548222,5482-VXSXJ,Diane,3/16/2021,5:09:36 PM,1,1,Admin Support,111,1:13,3,5:10:49 PM
4279,73652,7365-BVCJH,Martha,3/16/2021,5:49:55 PM,1,1,Contract related,26,6:30,1,5:56:25 PM
4280,96205,9620-ENEJV,Jim,3/16/2021,5:49:55 PM,0,0,Contract related,,,,5:49:55 PM
4281,237825,2378-YIZKA,Stewart,3/17/2021,9:05:46 AM,0,1,Payment related,50,2:52,4,9:08:38 AM
4282,6894,0689-DSXGL,Dan,3/17/2021,9:05:46 AM,1,1,Streaming,57,6:06,5,9:11:52 AM
4283,68184,6818-DJXAA,Jim,3/17/2021,9:43:12 AM,1,1,Technical Support,26,1:19,5,9:44:31 AM
4284,46423,0464-WJTKO,Greg,3/17/2021,9:43:12 AM,1,1,Admin Support,104,6:58,1,9:50:10 AM
4285,890226,8902-ZEOVF,Becky,3/17/2021,10:59:31 AM,1,1,Technical Support,93,5:21,1,11:04:52 AM
4286,67785,6778-EICRF,Jim,3/17/2021,10:59:31 AM,1,1,Technical Support,108,2:05,3,11:01:36 AM
4287,266214,2662-NNTDK,Martha,3/17/2021,11:25:26 AM,1,1,Streaming,42,2:22,5,11:27:48 AM
4288,413211,4132-KALRO,Martha,3/17/2021,11:25:26 AM,0,0,Technical Support,,,,11:25:26 AM
4289,287425,2874-YXVVA,Jim,3/17/2021,11:44:10 AM,1,1,Admin Support,94,5:17,5,11:49:27 AM
4290,12458,1245-HARPS,Dan,3/17/2021,11:44:10 AM,1,1,Contract related,74,3:05,3,11:47:15 AM
4291,43235,4323-ELYYB,Diane,3/17/2021,12:43:12 PM,1,1,Contract related,117,2:21,5,12:45:33 PM
4292,42935,4293-ETKAP,Dan,3/17/2021,12:43:12 PM,0,0,Admin Support,,,,12:43:12 PM
4293,606416,6064-PUPMC,Martha,3/17/2021,1:01:55 PM,1,1,Payment related,49,0:54,1,1:02:49 PM
4294,650422,6504-VBLFL,Diane,3/17/2021,1:01:55 PM,1,1,Streaming,23,4:40,3,1:06:35 PM
4295,632216,6322-PJJDJ,Joe,3/17/2021,1:24:58 PM,0,0,Streaming,,,,1:24:58 PM
4296,3302,0330-BGYZE,Martha,3/17/2021,1:24:58 PM,1,1,Streaming,84,2:16,5,1:27:14 PM
4297,108512,1085-LDWAM,Martha,3/17/2021,1:58:05 PM,1,1,Payment related,69,1:19,1,1:59:24 PM
4298,758626,7586-ZATGZ,Diane,3/17/2021,1:58:05 PM,1,1,Technical Support,25,4:44,3,2:02:49 PM
4299,719722,7197-VOJMM,Becky,3/17/2021,2:00:58 PM,0,0,Payment related,,,,2:00:58 PM
4300,184320,1843-TLSGD,Martha,3/17/2021,2:00:58 PM,0,0,Technical Support,,,,2:00:58 PM
4301,962622,9626-VFRGG,Greg,3/17/2021,2:19:41 PM,1,1,Payment related,34,4:33,4,2:24:14 PM
4302,70752,7075-BNDVQ,Joe,3/17/2021,2:19:41 PM,0,1,Streaming,45,3:45,1,2:23:26 PM
4303,91433,9143-CANJF,Martha,3/17/2021,2:21:07 PM,0,0,Streaming,,,,2:21:07 PM
4304,72842,7284-BUYEC,Dan,3/17/2021,2:21:07 PM,1,1,Payment related,29,1:50,5,2:22:57 PM
4305,204110,2041-JIJCI,Jim,3/17/2021,3:17:17 PM,1,1,Technical Support,26,3:15,4,3:20:32 PM
4306,490013,4900-MSOMT,Diane,3/17/2021,3:17:17 PM,1,1,Streaming,115,4:28,4,3:21:45 PM
4307,222922,2229-VWQJH,Martha,3/17/2021,3:47:31 PM,1,1,Payment related,78,4:08,3,3:51:39 PM
4308,91947,9194-GFVOI,Jim,3/17/2021,3:47:31 PM,0,1,Streaming,41,4:11,3,3:51:42 PM
4309,13365,1336-EZFZY,Diane,3/17/2021,4:20:38 PM,1,1,Contract related,21,2:26,5,4:23:04 PM
4310,428213,4282-MSACW,Dan,3/17/2021,4:20:38 PM,0,0,Streaming,,,,4:20:38 PM
4311,140312,1403-LKLIK,Martha,3/17/2021,4:22:05 PM,1,1,Streaming,47,4:30,5,4:26:35 PM
4312,1369,0136-IFMYD,Jim,3/17/2021,4:22:05 PM,0,1,Payment related,98,5:59,2,4:28:04 PM
4313,514420,5144-TVGLP,Joe,3/17/2021,4:42:14 PM,0,0,Contract related,,,,4:42:14 PM
4314,96431,9643-AVVWI,Martha,3/17/2021,4:42:14 PM,1,1,Payment related,51,4:34,4,4:46:48 PM
4315,25326,0253-ZTEOB,Becky,3/17/2021,4:46:34 PM,1,1,Streaming,70,5:35,4,4:52:09 PM
4316,270617,2706-QZIHY,Diane,3/17/2021,4:46:34 PM,1,1,Contract related,58,6:20,2,4:52:54 PM
4317,606116,6061-PQHMK,Jim,3/17/2021,4:52:19 PM,0,0,Technical Support,,,,4:52:19 PM
4318,613713,6137-MFAJN,Greg,3/17/2021,4:52:19 PM,0,0,Admin Support,,,,4:52:19 PM
4319,912221,9122-UMROB,Greg,3/17/2021,5:12:29 PM,1,1,Streaming,39,3:54,5,5:16:23 PM
4320,423210,4232-JGKIY,Joe,3/17/2021,5:12:29 PM,1,1,Payment related,55,3:25,1,5:15:54 PM
4321,240220,2402-TAIRZ,Diane,3/17/2021,5:13:55 PM,1,1,Contract related,80,3:05,3,5:17:00 PM
4322,965926,9659-ZTWSM,Dan,3/17/2021,5:13:55 PM,1,1,Payment related,68,3:29,4,5:17:24 PM
4323,913920,9139-TWBAS,Diane,3/17/2021,5:24:00 PM,1,1,Technical Support,96,2:14,3,5:26:14 PM
4324,66857,6685-GBWJZ,Greg,3/17/2021,5:24:00 PM,1,1,Payment related,32,3:48,3,5:27:48 PM
4325,219522,2195-VVRJF,Stewart,3/17/2021,5:26:53 PM,0,0,Admin Support,,,,5:26:53 PM
4326,391318,3913-RDSJZ,Diane,3/17/2021,5:26:53 PM,1,1,Streaming,90,1:53,3,5:28:46 PM
4327,420317,4203-QGNZA,Dan,3/17/2021,5:48:29 PM,1,1,Streaming,108,3:15,4,5:51:44 PM
4328,504320,5043-TRZWM,Stewart,3/17/2021,5:48:29 PM,0,1,Technical Support,120,5:34,4,5:54:03 PM
4329,94942,9494-BDNNC,Dan,3/17/2021,6:00:00 PM,1,1,Contract related,21,4:39,5,6:04:39 PM
4330,164016,1640-PLFMP,Greg,3/17/2021,6:00:00 PM,0,0,Contract related,,,,6:00:00 PM
4331,536615,5366-OBVMR,Martha,3/18/2021,9:14:24 AM,0,1,Payment related,59,2:47,4,9:17:11 AM
4332,764415,7644-OMVMY,Stewart,3/18/2021,9:14:24 AM,1,1,Admin Support,14,5:22,3,9:19:46 AM
4333,457310,4573-JKNAE,Joe,3/18/2021,9:21:36 AM,0,0,Contract related,,,,9:21:36 AM
4334,98171,9817-APLHW,Stewart,3/18/2021,9:21:36 AM,1,1,Streaming,57,0:44,3,9:22:20 AM
4335,838013,8380-MQINP,Dan,3/18/2021,10:32:10 AM,1,1,Streaming,123,4:04,3,10:36:14 AM
4336,8404,0840-DFEZH,Dan,3/18/2021,10:32:10 AM,1,1,Streaming,71,5:41,3,10:37:51 AM
4337,869026,8690-ZVLCL,Stewart,3/18/2021,10:56:38 AM,0,1,Contract related,71,4:16,3,11:00:54 AM
4338,112519,1125-SNVCK,Martha,3/18/2021,10:56:38 AM,1,1,Technical Support,41,6:22,3,11:03:00 AM
4339,38412,0384-LPITE,Dan,3/18/2021,11:38:24 AM,0,0,Contract related,,,,11:38:24 AM
4340,46165,4616-EWBNJ,Martha,3/18/2021,11:38:24 AM,1,1,Technical Support,80,5:43,4,11:44:07 AM
4341,13358,1335-HQMKX,Stewart,3/18/2021,12:02:53 PM,0,0,Payment related,,,,12:02:53 PM
4342,25455,2545-EBUPK,Greg,3/18/2021,12:02:53 PM,1,1,Payment related,57,1:12,2,12:04:05 PM
4343,69231,6923-AQONU,Stewart,3/18/2021,12:30:14 PM,1,1,Streaming,17,2:39,3,12:32:53 PM
4344,21725,2172-EJXVF,Martha,3/18/2021,12:30:14 PM,1,1,Admin Support,93,4:47,5,12:35:01 PM
4345,453616,4536-PLEQY,Greg,3/18/2021,12:51:50 PM,1,1,Payment related,13,0:43,3,12:52:33 PM
4346,70299,7029-IJEJK,Stewart,3/18/2021,12:51:50 PM,1,1,Payment related,64,1:42,4,12:53:32 PM
4347,887110,8871-JLMHM,Stewart,3/18/2021,1:36:29 PM,1,1,Technical Support,98,1:50,5,1:38:19 PM
4348,544722,5447-VYTKW,Greg,3/18/2021,1:36:29 PM,0,1,Technical Support,83,2:28,2,1:38:57 PM
4349,36236,3623-FQBOX,Martha,3/18/2021,1:49:26 PM,0,1,Streaming,116,6:18,5,1:55:44 PM
4350,86598,8659-HDIYE,Becky,3/18/2021,1:49:26 PM,1,1,Streaming,104,0:46,2,1:50:12 PM
4351,34742,3474-BAFSJ,Martha,3/18/2021,2:02:24 PM,1,1,Streaming,83,5:34,5,2:07:58 PM
4352,386526,3865-ZFZIB,Martha,3/18/2021,2:02:24 PM,1,1,Admin Support,26,6:48,4,2:09:12 PM
4353,18551,1855-AGAWH,Diane,3/18/2021,2:25:26 PM,1,1,Admin Support,47,0:36,2,2:26:02 PM
4354,71093,7109-CQYUZ,Jim,3/18/2021,2:25:26 PM,0,0,Contract related,,,,2:25:26 PM
4355,13707,1370-GGAWX,Dan,3/18/2021,2:41:17 PM,0,0,Admin Support,,,,2:41:17 PM
4356,468011,4680-KUTAJ,Joe,3/18/2021,2:41:17 PM,0,1,Technical Support,34,3:07,4,2:44:24 PM
4357,530721,5307-UVGNB,Becky,3/18/2021,2:52:48 PM,1,1,Technical Support,65,3:42,5,2:56:30 PM
4358,28839,2883-ILGWO,Diane,3/18/2021,2:52:48 PM,1,1,Streaming,54,6:19,3,2:59:07 PM
4359,36422,3642-BYHDO,Joe,3/18/2021,2:52:48 PM,1,1,Technical Support,108,5:15,4,2:58:03 PM
4360,962914,9629-NHXFW,Jim,3/18/2021,2:52:48 PM,1,1,Contract related,114,4:42,4,2:57:30 PM
4361,269618,2696-RZVZW,Jim,3/18/2021,3:48:58 PM,1,1,Admin Support,109,2:59,3,3:51:57 PM
4362,57666,5766-FTRTS,Jim,3/18/2021,3:48:58 PM,1,1,Streaming,115,3:35,3,3:52:33 PM
4363,3968,0396-HUJBP,Joe,3/18/2021,4:03:22 PM,1,1,Streaming,125,4:07,3,4:07:29 PM
4364,887926,8879-ZKJOF,Joe,3/18/2021,4:03:22 PM,1,1,Technical Support,116,3:19,4,4:06:41 PM
4365,62856,6285-FTQBF,Greg,3/18/2021,4:16:19 PM,1,1,Admin Support,12,2:51,3,4:19:10 PM
4366,147410,1474-JUWSM,Becky,3/18/2021,4:16:19 PM,1,1,Streaming,96,2:14,5,4:18:33 PM
4367,35303,3530-CRZSB,Diane,3/18/2021,4:30:43 PM,1,1,Streaming,13,5:17,5,4:36:00 PM
4368,849824,8498-XXGWA,Jim,3/18/2021,4:30:43 PM,0,0,Payment related,,,,4:30:43 PM
4369,96179,9617-INGJY,Jim,3/18/2021,4:58:05 PM,1,1,Contract related,96,6:22,3,5:04:27 PM
4370,62120,0621-TSSMU,Greg,3/18/2021,4:58:05 PM,0,0,Payment related,,,,4:58:05 PM
4371,723411,7234-KMNRQ,Dan,3/18/2021,5:08:10 PM,1,1,Streaming,37,5:55,3,5:14:05 PM
4372,763616,7636-PEPNS,Stewart,3/18/2021,5:08:10 PM,1,1,Technical Support,45,6:15,4,5:14:25 PM
4373,468323,4683-WYDOU,Becky,3/18/2021,5:22:34 PM,1,1,Streaming,44,2:44,5,5:25:18 PM
4374,90524,9052-DHNKM,Greg,3/18/2021,5:22:34 PM,0,0,Contract related,,,,5:22:34 PM
4375,67948,6794-HKIAJ,Martha,3/18/2021,5:26:53 PM,1,1,Contract related,65,3:19,3,5:30:12 PM
4376,557814,5578-NKCXI,Martha,3/18/2021,5:26:53 PM,1,1,Streaming,48,2:07,4,5:29:00 PM
