Customer ID,new customer id,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,internet_service_id,quota
8582-KRHPJ,858211,0,1,DSL,20,1,1,0,0,0,0,0,1,35,1782.4,0,0,0,4285,200
5811-IWXYM,58119,44.79,1,Fiber Optic,52,0,0,1,0,1,1,1,1,101.25,5301.1,0,0,2329.08,4286,200
1506-YJTYT,150625,25.69,1,DSL,26,1,1,0,1,1,0,0,1,73.85,3371,0,0,1156.05,4287,200
4123-DVHPH,41234,22.41,1,Fiber Optic,21,1,0,0,0,0,1,1,1,88.05,801.3,0,0,201.69,4288,200
2789-CZANW,27893,21.16,1,Fiber Optic,23,1,1,0,1,1,1,1,1,110.3,6997.3,0,0,1354.24,4289,200
7596-LDUXP,759612,15.97,1,Fiber Optic,19,1,0,0,0,1,0,0,1,85.15,979.05,0,0,191.64,4290,200
2192-OZITF,219215,44.29,1,DSL,15,1,0,0,1,0,1,1,1,73.55,3349.1,0,0,1993.05,4291,200
5651-CPDND,56513,13.51,1,DSL,14,0,0,0,0,0,0,0,1,46,492.1,0,0,135.1,4292,200
9134-WYRVP,913423,27.3,1,Fiber Optic,13,1,0,0,0,1,0,0,1,86.35,4267.15,0,0,1392.3,4293,200
2931-SVLTV,293119,11.5,1,Fiber Optic,22,1,1,0,1,1,1,1,1,110.1,4469.1,0,0,460,4294,200
7504-UWHNB,750421,40.11,1,Fiber Optic,18,0,0,0,0,0,0,0,0,69.75,1729.35,0,100,1002.75,4295,200
2582-FFFZR,25826,0,1,DSL,8,0,0,1,0,1,1,1,1,50.6,1073.3,0,0,0,4296,200
8908-NMQTX,890814,0,1,Cable,9,1,1,1,1,1,1,1,1,65.6,4566.5,0,0,0,4297,200
1431-AIDJQ,14311,1.62,1,Cable,30,0,1,1,1,1,1,1,1,82.1,2603.1,0,0,53.46,4298,200
6288-LBEAR,628812,15.18,1,Fiber Optic,46,0,1,0,1,0,0,0,1,79.1,1783.75,0,0,349.14,4299,200
8413-YNHNV,841325,47.43,1,DSL,22,1,1,1,1,1,1,1,1,90.65,6322.1,0,0,3272.67,4300,200
4369-NYSCF,436914,18.42,1,DSL,13,0,1,0,1,1,1,1,0,75.75,4284.65,0,90,1031.52,4301,200
6333-YDVLT,633325,33.11,1,Fiber Optic,10,1,0,1,1,1,1,1,1,110,7138.65,0,0,2152.15,4302,200
7394-LWLYN,739412,33.75,1,Fiber Optic,10,0,0,0,0,0,0,0,1,70.15,123.8,0,0,67.5,4303,200
6873-UDNLD,687321,39.05,1,DSL,58,1,0,1,0,0,1,1,1,67.45,2731,0,0,1562,4304,200
0958-YHXGP,95825,30.99,1,Fiber Optic,42,0,0,0,0,0,0,0,1,69.9,497.3,0,0,216.93,4305,200
1101-SSWAG,110119,31.13,1,DSL,5,0,0,0,0,0,0,0,1,51.1,711.15,0,0,466.95,4306,200
4194-FJARJ,41946,8.53,1,Cable,73,1,0,0,1,0,0,0,1,60,3273.95,0,0,460.62,4307,200
5325-UWTWJ,532521,22.42,1,Fiber Optic,21,1,1,0,1,0,0,0,1,90.55,2929.75,0,0,695.02,4308,200
3969-GYXEL,39697,36.52,1,Fiber Optic,20,1,0,0,0,0,0,0,1,76.4,838.7,0,0,401.72,4309,200
6992-TKNYO,699220,32.11,1,DSL,16,0,0,1,1,0,1,1,1,69,2669.45,0,0,1220.18,4310,200
4468-YDOVK,446825,13.54,1,DSL,21,0,0,0,1,0,0,0,1,48.65,235.2,0,0,67.7,4311,200
2200-DSAAL,22004,20.3,1,DSL,13,0,1,1,0,1,1,1,0,80.65,5330.2,0,90,1380.4,4312,200
9351-LZYGF,935112,36.35,1,DSL,30,1,1,0,1,0,0,0,1,66.4,2727.8,0,0,1526.7,4313,200
4366-CTOUZ,43663,15.1,1,Fiber Optic,9,0,1,0,1,1,1,1,1,100.2,5038.45,0,0,755,4314,200
1518-OMDIK,151815,48.49,1,DSL,51,0,0,0,0,0,0,0,1,44.55,1462.6,0,0,1600.17,4315,200
0595-ITUDF,5959,34.58,1,Fiber Optic,27,1,1,1,0,0,0,0,1,91.8,5960.5,0,0,2213.12,4316,200
0096-BXERS,962,42.66,1,Cable,85,0,0,0,0,0,0,0,1,50.35,314.55,0,0,255.96,4317,200
6253-WRFHY,625323,13.32,1,DSL,21,0,0,0,0,1,1,1,1,64.75,877.35,0,0,173.16,4318,200
9133-AYJZG,91331,14.45,1,Fiber Optic,19,0,1,0,0,1,1,1,1,98.7,2249.1,0,0,332.35,4319,200
8680-CGLTP,86803,8,1,DSL,9,1,1,0,1,0,0,0,0,58.75,1696.2,0,50,232,4320,200
5018-GWURO,50187,42.81,1,Fiber Optic,51,0,0,0,0,1,0,0,1,85.6,4902.8,0,0,2397.36,4321,200
6741-QRLUP,674117,31.34,1,DSL,26,1,1,1,1,0,1,1,1,80.3,4995.35,0,0,1974.42,4322,200
4737-HOBAX,47378,10.07,1,Cable,20,0,0,1,1,1,1,1,1,79.8,5034.05,0,0,634.41,4323,200
8200-KLNYW,820011,11.27,1,DSL,19,1,0,1,1,1,1,1,0,80.9,1714.95,0,60,236.67,4324,200
9896-UYMIE,989621,4.32,1,Fiber Optic,73,1,1,1,1,1,1,1,1,114.3,7383.7,0,0,285.12,4325,200
0853-NWIFK,85314,1.03,1,Fiber Optic,47,1,1,0,0,1,1,1,1,100.3,4483.95,0,0,46.35,4326,200
8212-CRQXP,82123,45.1,1,Fiber Optic,41,0,0,0,0,1,0,0,0,80,1706.45,0,50,992.2,4327,200
7691-XVTZH,769124,28.36,1,Fiber Optic,82,0,0,1,0,1,0,0,1,89.95,5974.3,0,0,1928.48,4328,200
1088-CNNKB,10883,34.02,1,DSL,18,1,1,1,1,0,1,1,1,80,5040.2,0,0,2143.26,4329,200
1482-OXZSY,148215,17.26,1,Fiber Optic,19,1,0,0,0,1,1,1,1,100.4,2936.25,0,0,517.8,4330,200
0377-JBKKT,37710,42.58,1,DSL,82,1,1,0,1,0,0,1,1,57.95,1271.8,0,0,936.76,4331,200
5778-BVOFB,57782,39.19,1,Cable,20,0,0,0,1,1,0,0,1,59.5,530.05,0,0,352.71,4332,200
0228-MAUWC,22813,11.85,1,DSL,18,0,0,1,1,0,0,0,1,59.55,1144.6,0,0,225.15,4333,200
7663-YJHSN,766325,44.27,1,Fiber Optic,8,1,1,1,1,1,0,0,0,103.95,7556.9,0,70,3187.44,4334,200
4915-BFSXL,49152,22.67,1,DSL,29,1,0,1,0,1,0,0,1,68.95,4858.7,0,0,1586.9,4335,200
3086-RUCRN,308618,43.14,1,Fiber Optic,20,1,1,1,1,0,1,1,1,103.1,6595,0,0,2847.24,4336,200
5215-LNLDJ,521512,0,1,DSL,76,0,0,0,0,0,0,1,1,24.7,149.05,0,0,0,4337,200
0257-KXZGU,25711,33.28,1,DSL,51,0,1,1,0,0,0,1,1,62.45,2045.55,0,0,1064.96,4338,200
1307-ATKGB,13071,27.91,1,Fiber Optic,59,0,1,1,0,0,1,1,1,89.55,2187.15,0,0,669.84,4339,200
3714-XPXBW,371424,42.41,1,DSL,4,1,1,1,1,1,0,0,0,78.9,2976.95,0,30,1569.17,4340,200
2824-DXNKN,28244,38.99,1,Cable,73,1,0,1,0,1,0,1,1,71.45,5025.85,0,0,2807.28,4341,200
0848-ZGQIJ,84826,10.5,1,Fiber Optic,2,0,1,0,0,1,1,1,1,94.65,1461.15,0,0,168,4342,200
3621-CHYVB,36213,0,1,DSL,14,1,0,1,1,0,1,1,1,49.9,2782.4,0,0,0,4343,200
0420-TXVSG,42020,37.71,1,DSL,15,1,1,1,0,0,0,0,1,66.1,4428.45,0,0,2488.86,4344,200
6217-TOWGS,621720,7.6,1,DSL,52,0,1,0,0,1,1,1,1,75.4,1322.55,0,0,129.2,4345,200
1544-JJMYL,154410,36.39,1,DSL,26,1,0,1,1,1,0,1,1,69.35,1927.3,0,0,982.53,4346,200
4636-JGAAI,463610,13.97,1,Fiber Optic,48,0,1,0,0,0,1,1,1,88.85,3000.25,0,0,474.98,4347,200
6874-SGLHU,687419,12.17,1,Fiber Optic,16,0,1,0,0,1,1,1,1,97,3021.3,0,0,365.1,4348,200
5951-AOFIH,59511,45.72,1,Cable,51,0,1,1,0,1,0,1,0,66.4,2245.4,0,0,1508.76,4349,200
3059-NGMXB,305914,2.96,1,DSL,76,1,1,0,0,0,1,1,1,69.2,944.65,0,0,41.44,4350,200
8652-YHIYU,865225,27.23,1,Fiber Optic,69,0,0,0,1,0,0,0,1,79.5,1264.2,0,0,435.68,4351,200
5278-PNYOX,527816,11.11,1,Fiber Optic,27,0,0,1,1,1,1,1,1,100.65,4917.75,0,0,544.39,4352,200
3486-HOOGQ,34868,8.36,1,DSL,19,1,1,1,1,1,0,0,1,79.7,5743.3,0,0,585.2,4353,200
5061-PBXFW,506116,46.66,1,DSL,17,1,1,0,1,0,0,0,1,61.4,1864.65,0,0,1493.12,4354,200
8630-FJLIB,86306,34.12,1,Fiber Optic,20,0,0,0,0,0,0,0,1,69.8,1221.65,0,0,614.16,4355,200
3891-NLXJB,389114,0,1,DSL,69,1,1,0,1,0,0,1,0,40.55,1390.85,0,50,0,4356,200
4749-OJKQU,474915,23.5,1,Fiber Optic,22,0,0,0,0,0,0,0,1,75.65,302.35,0,0,94,4357,200
0577-WHMEV,57723,27.83,1,Fiber Optic,52,1,1,1,0,0,0,1,1,90.7,1374.9,0,0,445.28,4358,200
5453-AXEPF,54531,46.71,1,Fiber Optic,8,0,1,0,0,0,0,0,1,80.5,1336.9,0,0,794.07,4359,200
3639-XJHKQ,363924,36.48,1,DSL,20,1,1,1,0,0,0,0,1,60.6,1297.8,0,0,693.12,4360,200
3716-LRGXK,371612,10.05,1,Fiber Optic,48,0,0,1,0,1,1,1,1,101.15,6067.4,0,0,603,4361,200
3397-AVTKU,33971,21.64,1,DSL,13,0,1,0,0,0,1,1,1,60,2548.55,0,0,930.52,4362,200
2672-OJQZP,267215,40.87,1,Cable,21,0,0,0,0,0,0,0,1,44.75,44.75,0,0,40.87,4363,200
3134-DSHVC,31344,23.62,1,Fiber Optic,21,1,1,1,0,1,0,0,1,98,6218.45,0,0,1488.06,4364,200
7821-DPRQE,78214,24.01,1,Fiber Optic,48,1,1,0,1,1,1,1,1,107.7,7320.9,0,0,1632.68,4365,200
2001-EWBQU,20015,35.47,1,Fiber Optic,51,0,1,1,0,1,1,1,0,104.7,6333.8,0,150,2128.2,4366,200
6695-AMZUF,66951,31.15,1,DSL,5,1,1,1,1,1,1,1,1,86.45,5950.2,0,0,2180.5,4367,200
7611-YKYTC,761125,38.82,1,Fiber Optic,19,1,0,0,0,0,0,0,1,75,1573.95,0,0,854.04,4368,200
0365-GXEZS,3657,31.79,1,Fiber Optic,19,0,0,1,1,0,0,0,1,78.2,1468.75,0,0,572.22,4369,200
0082-OQIQY,8215,2.05,1,Fiber Optic,17,0,0,0,1,1,1,1,0,94.2,2607.6,0,20,59.45,4370,200
3606-SBKRY,360619,0,1,DSL,5,0,0,1,0,1,1,1,1,50.05,1523.4,0,0,0,4371,200
0667-NSRGI,66714,17.03,1,DSL,15,0,0,1,1,0,1,1,1,69.55,3435.6,0,0,817.44,4372,200
6893-ODYYE,689315,15.37,1,Fiber Optic,22,1,1,1,1,0,0,0,1,90.1,4549.45,0,0,768.5,4373,200
8242-JSVBO,824210,26.76,1,DSL,46,0,0,0,0,0,0,0,1,44.65,322.5,0,0,187.32,4374,200
9541-ZPSEA,954126,24.08,1,Fiber Optic,41,1,0,1,0,0,0,0,1,80.35,5375.15,0,0,1637.44,4375,200
1139-WUOAH,113923,0,1,DSL,28,0,0,1,1,1,1,1,0,53.35,3090.05,0,100,0,4376,200
6937-GCDGQ,69377,11.75,1,Cable,21,1,0,0,0,0,0,0,1,48.95,955.6,0,0,223.25,4377,200
0988-JRWWP,98810,41.38,1,DSL,5,0,0,0,0,1,0,0,1,54.2,140.4,0,0,124.14,4378,200
8644-XYTSV,864424,0,1,DSL,7,1,0,0,0,1,0,0,1,40.15,1626.05,0,0,0,4379,200
7465-ZZRVX,746526,14.42,1,Fiber Optic,27,0,0,0,0,0,0,0,0,70.35,70.35,0,10,14.42,4380,200
7975-JMZNT,797510,23.27,1,DSL,58,1,1,1,1,1,1,1,1,91.7,6075.9,0,0,1535.82,4381,200
7251-XFOIL,725124,14.52,1,Fiber Optic,27,0,0,1,0,0,1,1,1,89.2,5500.6,0,0,885.72,4382,200
8259-DZLIZ,82594,17.07,1,DSL,25,0,1,0,0,0,0,0,1,53.85,3399.85,0,0,1092.48,4383,200
0225-ZORZP,22526,13.72,1,Fiber Optic,26,0,1,0,0,0,1,1,1,84.3,235.05,0,0,41.16,4384,200
9489-JMTTN,948910,15.58,1,DSL,20,1,1,1,1,1,1,1,1,89.75,6595.9,0,0,1121.76,4385,200
2830-LEWOA,283012,43.08,1,Fiber Optic,19,0,1,1,1,1,1,1,1,103.9,6449.15,0,0,2627.88,4386,200
7797-EJMDP,77975,33.54,1,DSL,14,1,0,0,1,0,1,1,1,66.05,574.5,0,0,268.32,4387,200
6368-NWMCE,636814,21.19,1,DSL,24,0,1,0,1,0,1,1,1,68.15,2656.3,0,0,805.22,4388,200
3633-CDBUW,36333,45.92,1,DSL,73,0,1,1,1,1,1,1,0,80.85,1445.95,0,50,780.64,4389,200
3956-MGXOG,395613,33.84,1,Fiber Optic,5,0,0,0,0,0,1,1,1,80.6,2244.95,0,0,947.52,4390,200
9274-UARKJ,927421,10.43,1,Fiber Optic,29,0,1,0,0,1,0,0,1,83.2,1130,0,0,156.45,4391,200
4077-HWUYD,40778,44.61,1,DSL,53,1,1,1,1,1,1,1,1,87.55,6463.15,0,0,3211.92,4392,200
0103-CSITQ,1033,8.01,1,Fiber Optic,73,0,1,1,1,1,1,1,1,109.4,6252.7,0,0,456.57,4393,200
8671-KKKOS,867111,0,1,DSL,30,1,1,0,0,1,0,0,1,45.55,2062.15,0,0,0,4394,200
6578-KRMAW,657811,46.33,1,Fiber Optic,85,1,1,1,0,0,1,1,1,93.4,2979.3,0,0,1482.56,4395,200
4860-IJUDE,48609,30.06,1,Fiber Optic,5,1,0,0,0,0,0,0,1,73.75,956.65,0,0,390.78,4396,200
9688-YGXVR,968825,32.83,1,Fiber Optic,24,0,1,1,0,1,0,0,1,88.15,3973.2,0,0,1444.52,4397,200
5360-LJCNJ,536012,10.46,1,Fiber Optic,3,0,1,1,0,1,1,1,0,105.15,7555,0,60,742.66,4398,200
2607-FBDFF,26076,49.19,1,DSL,17,0,0,0,1,0,0,0,1,49,49,0,0,49.19,4399,200
1100-DDVRV,11004,0,1,DSL,52,0,1,0,0,1,1,1,1,49.8,836.35,0,0,0,4400,200
6145-NNPNO,614514,9.82,1,Cable,13,0,0,0,0,0,0,0,1,44.15,44.15,0,0,9.82,4401,200
5339-TJFEK,533920,14.75,1,Fiber Optic,52,1,1,0,0,1,1,1,0,105.5,6487.2,0,150,914.5,4402,200
2074-GUHPQ,20747,49.78,1,Fiber Optic,19,0,1,1,1,0,0,0,1,92.7,1556.85,0,0,846.26,4403,200
5827-MWCZK,582713,23.52,1,Fiber Optic,53,0,1,0,1,1,0,0,1,96.95,5432.2,0,0,1317.12,4404,200
5914-XRFQB,591424,43.12,1,Fiber Optic,6,1,1,1,1,1,1,1,1,115.8,8424.9,0,0,3104.64,4405,200
4329-YPDDQ,432925,16.05,1,Fiber Optic,18,1,1,1,1,1,1,1,1,108.2,2203.7,0,0,321,4406,200
5944-UGLLK,594421,0,1,Cable,17,0,0,1,1,1,1,1,1,54.9,3045.75,0,0,0,4407,200
2252-ISRNH,22529,30.46,1,Fiber Optic,82,0,0,1,0,1,0,0,1,90.35,767.9,0,0,274.14,4408,200
9415-TPKRV,941520,12.41,1,DSL,53,0,1,0,0,0,0,0,1,55.75,446.8,0,0,99.28,4409,200
5322-TEUJK,532220,4.91,1,Fiber Optic,29,1,1,1,1,1,1,1,1,114.6,8100.25,0,0,348.61,4410,200
1866-DIOQZ,18664,0,1,Cable,85,1,1,1,1,1,1,1,1,66.8,4689.15,0,0,0,4411,200
8375-KVTHK,837511,49.51,1,Fiber Optic,3,0,1,0,1,1,1,1,0,100.3,6754.35,0,90,3366.68,4412,200
2697-NQBPF,269714,28,1,Fiber Optic,18,0,1,0,1,1,1,1,1,105.35,3540.65,0,0,952,4413,200
3709-OIJEA,370915,29.72,1,Fiber Optic,11,0,1,1,1,0,0,0,1,85.2,2184.6,0,0,772.72,4414,200
0599-XNYDO,59924,43.49,1,Fiber Optic,28,0,0,0,0,0,0,0,1,69.8,1540.35,0,0,869.8,4415,200
6377-WHAOX,637723,9.98,1,Fiber Optic,22,0,1,1,0,1,1,1,1,106.15,6411.25,0,0,598.8,4416,200
7766-CLTIC,77663,8.35,1,Cable,29,0,0,0,1,0,1,1,1,60.95,629.55,0,0,83.5,4417,200
5650-YLIBA,565025,42.05,1,Fiber Optic,12,0,1,0,0,0,0,0,1,81.15,2640.55,0,0,1303.55,4418,200
6122-LJADA,612212,2.5,1,Cable,13,1,1,1,1,1,1,1,1,90.15,6237.05,0,0,175,4419,200
2400-XIWIO,240024,22.33,1,Cable,71,1,1,1,1,1,1,1,1,90.1,6310.9,0,0,1585.43,4420,200
7569-NMZYQ,756914,41.14,1,Fiber Optic,53,1,1,1,1,1,1,1,1,118.75,8672.45,0,0,2962.08,4421,200
5201-USSQZ,520121,42.26,1,Fiber Optic,2,0,0,0,1,0,1,1,1,85.9,2196.45,0,0,1098.76,4422,200
2105-PHWON,210516,10.34,1,Fiber Optic,22,0,0,1,1,0,1,1,0,95,3008.15,0,60,341.22,4423,200
2211-RMNHO,221118,25.16,1,Cable,26,0,1,1,1,1,1,1,1,85.3,5560,0,0,1710.88,4424,200
2432-TFSMK,243220,34.78,1,Fiber Optic,2,0,0,1,0,1,0,0,1,89.6,1633,0,0,626.04,4425,200
4929-ROART,492918,33.8,1,Cable,17,1,0,0,0,0,0,0,0,56.25,969.85,0,30,608.4,4426,200
1834-ABKHQ,18341,10.03,1,Cable,29,0,0,1,0,0,0,0,1,50.95,2610.65,0,0,521.56,4427,200
1741-WTPON,174123,40.86,1,Fiber Optic,27,1,1,1,1,1,1,1,1,115.85,6567.9,0,0,2288.16,4428,200
3932-IJWDZ,39329,24.75,1,Fiber Optic,13,0,0,1,1,1,1,1,1,103.65,4747.85,0,0,1113.75,4429,200
3594-KADLU,359411,0,1,Cable,25,1,0,0,1,0,0,0,1,35.1,101.1,0,0,0,4430,200
3796-ENZGF,37965,48.14,1,Cable,28,0,1,0,1,0,1,1,0,67.25,4234.15,0,150,3032.82,4431,200
2853-CWQFQ,28533,41.39,1,Cable,48,0,0,0,1,0,1,1,1,59.55,59.55,0,0,41.39,4432,200
0813-TAXXS,81320,26.3,1,DSL,23,0,0,1,0,1,1,1,1,77.8,4323.35,0,0,1446.5,4433,200
2519-TWKFS,251920,47.1,1,DSL,25,0,0,0,1,0,0,0,1,55.1,1466.1,0,0,1177.5,4434,200
6723-CEGQI,67233,0,1,DSL,25,0,1,0,1,1,0,0,1,45.25,2933.95,0,0,0,4435,200
9499-XPZXM,949924,15.23,1,DSL,26,1,1,0,1,0,0,0,1,64.75,4804.75,0,0,1096.56,4436,200
4338-EYCER,43385,17.19,1,DSL,11,0,0,0,0,1,0,0,1,54.6,1125.2,0,0,360.99,4437,200
8513-OLYGY,851315,27.59,1,Fiber Optic,25,1,1,1,1,1,1,1,1,115.8,8332.15,0,0,1986.48,4438,200
0311-QYWSS,31117,39.16,1,DSL,8,1,0,0,0,0,0,0,1,49.45,314.6,0,0,234.96,4439,200
8705-DWKTI,87054,5.92,1,Fiber Optic,23,0,0,1,0,0,1,1,0,83.8,4331.4,0,70,307.84,4440,200
3680-CTHUH,36803,44.24,1,Fiber Optic,52,1,1,1,1,1,1,1,1,116.6,7049.5,0,0,2654.4,4441,200
1202-KKGFU,120211,23.99,1,DSL,51,1,0,0,1,0,0,0,1,54.2,690.5,0,0,287.88,4442,200
1852-XEMDW,185224,43.78,1,DSL,47,1,1,1,0,0,0,0,0,65.05,1427.55,0,10,963.16,4443,200
9895-VFOXH,989522,0,1,DSL,76,0,0,0,0,0,0,1,0,24.4,24.4,0,10,0,4444,200
1230-QAJDW,123017,42.68,1,Cable,27,0,0,0,1,1,0,0,1,65.25,209.9,0,0,128.04,4445,200
5701-ZIKJE,570126,33.95,1,DSL,59,0,0,0,1,0,0,1,1,50.55,610.75,0,0,441.35,4446,200
5032-MIYKT,503213,38.81,1,Fiber Optic,52,0,0,0,0,0,0,1,1,70.7,70.7,0,0,38.81,4447,200
7396-VJUZB,739622,35.09,1,DSL,30,0,0,0,0,0,0,0,1,45.25,155.35,0,0,140.36,4448,200
9717-QEBGU,971717,1.57,1,Fiber Optic,26,0,0,0,0,0,0,0,1,70.3,144,0,0,3.14,4449,200
5172-RKOCB,517218,21.26,1,Fiber Optic,53,1,1,0,1,1,1,1,1,108.95,7875,0,0,1530.72,4450,200
5985-TBABQ,598520,33.45,1,DSL,5,1,0,0,0,1,1,1,1,74.75,2282.95,0,0,1070.4,4451,200
9800-ONTFE,980015,4.67,1,Fiber Optic,58,0,0,0,0,0,0,0,1,75.8,1615.1,0,0,102.74,4452,200
6743-HHQPF,67438,0,1,DSL,59,0,0,0,0,0,0,1,1,25.1,1097.15,0,0,0,4453,200
8455-HIRAQ,84558,10.91,1,DSL,16,0,0,0,0,0,0,0,1,44.45,369.3,0,0,87.28,4454,200
6616-AALSR,66161,13.17,1,Fiber Optic,59,1,0,1,0,1,1,1,0,104.3,6725.3,0,70,856.05,4455,200
9415-ZNBSX,941526,33.24,1,DSL,51,1,1,1,1,1,1,1,1,89,6293.2,0,0,2326.8,4456,200
3884-UEBXB,388421,0,1,DSL,15,1,1,0,0,0,0,0,1,36.15,2434.45,0,0,0,4457,200
1791-PQHBB,179116,32.06,1,Cable,52,1,0,0,0,0,1,1,1,61.2,125.95,0,0,64.12,4458,200
8741-LQOBK,874112,0,1,DSL,52,1,1,0,0,0,0,1,1,35.05,1620.25,0,0,0,4459,200
8082-GHXOP,80827,26.63,1,DSL,27,0,0,0,0,0,0,1,1,44,659.35,0,0,346.19,4460,200
0980-FEXWF,9806,4.62,1,DSL,19,0,0,1,0,0,0,0,1,50.35,1285.8,0,0,120.12,4461,200
8218-FFJDS,82186,15.35,1,DSL,41,1,1,0,1,1,1,1,1,86.4,6058.95,0,0,1105.2,4462,200
9360-OMDZZ,936015,30.42,1,Fiber Optic,14,0,0,0,0,1,1,1,0,94.1,2322.85,0,110,730.08,4463,200
0345-XMMUG,34524,2,1,Fiber Optic,48,0,1,1,1,1,1,1,1,108.9,4854.3,0,0,92,4464,200
7036-ZZKBD,703626,25.3,1,Cable,28,0,0,1,1,0,1,1,1,66.4,2019.8,0,0,784.3,4465,200
0265-PSUAE,26516,27.27,1,Fiber Optic,76,1,0,1,0,1,1,1,1,100.7,1522.7,0,0,436.32,4466,200
9128-CPXKI,91283,30.44,1,Fiber Optic,30,0,0,1,0,1,1,1,1,95.8,5655.45,0,0,1795.96,4467,200
0129-KPTWJ,12911,33.22,1,Fiber Optic,23,0,0,1,0,1,1,1,1,94.65,6747.35,0,0,2391.84,4468,200
5855-EIBDE,58555,40.67,1,Fiber Optic,12,1,1,1,1,0,1,1,1,106.65,5174.35,0,0,1992.83,4469,200
5365-LLFYV,536512,5.47,1,DSL,29,0,0,0,0,0,0,0,1,45.85,105.6,0,0,10.94,4470,200
1928-BXYIV,19282,17.07,1,DSL,3,1,1,0,0,0,0,0,1,61.15,61.15,0,0,17.07,4471,200
5760-FXFVO,57606,29.52,1,Fiber Optic,28,1,1,0,0,0,0,0,1,78.95,494.95,0,0,177.12,4472,200
0961-ZWLVI,96126,4.76,1,Fiber Optic,58,1,1,1,0,1,1,1,1,109.2,5290.45,0,0,233.24,4473,200
5181-OABFK,518115,18.99,1,Cable,53,1,1,1,0,0,0,0,1,61.3,3346.8,0,0,1063.44,4474,200
7816-VGHTO,781622,0,1,Cable,10,0,1,1,1,0,0,0,0,40.55,217.5,0,50,0,4475,200
7550-WIQVA,755023,41.58,1,Fiber Optic,19,1,1,1,0,1,1,1,1,108.25,5431.4,0,0,2079,4476,200
7544-ZVIKX,754426,33.82,1,Fiber Optic,10,0,0,1,1,1,1,1,1,105.05,6004.85,0,0,1961.56,4477,200
0016-QLJIS,1617,28.46,1,Cable,14,1,1,1,1,1,1,1,1,90.45,5957.9,0,0,1849.9,4478,200
7508-DQAKK,75084,8.52,1,DSL,73,1,1,1,1,1,1,1,1,86.4,5442.05,0,0,545.28,4479,200
5176-OLSKT,517615,44.4,1,DSL,11,1,1,1,0,0,0,0,0,66.9,4370.25,0,70,2930.4,4480,200
9356-AXGMP,93561,42.08,1,Fiber Optic,15,1,0,1,1,1,1,1,1,110.7,4428.6,0,0,1599.04,4481,200
7581-EBBOU,75815,38.88,1,DSL,2,0,1,1,1,1,0,0,1,70.15,4224.7,0,0,2332.8,4482,200
5073-RZGBK,507318,49.18,1,DSL,76,1,1,1,1,0,1,1,1,80.05,4042.2,0,0,2459,4483,200
2192-CKRLV,21923,0,1,DSL,15,1,1,1,0,0,1,1,1,49.2,3580.95,0,0,0,4484,200
6119-SPUDB,611919,0,1,DSL,2,1,0,1,1,0,0,0,1,38.25,1755.35,0,0,0,4485,200
6522-OIQSX,652215,0,1,Cable,56,0,1,1,0,1,1,1,1,54.95,3772.5,0,0,0,4486,200
1319-YLZJG,131925,39,1,Fiber Optic,7,1,1,1,0,0,0,0,1,84.6,959.9,0,0,468,4487,200
0723-FDLAY,7236,49.57,1,Cable,21,0,1,1,1,1,1,1,0,85.25,3704.15,0,100,2181.08,4488,200
3050-RLLXC,305018,25.9,1,Cable,30,1,1,1,1,1,0,0,1,81.25,4620.4,0,0,1450.4,4489,200
9298-WGMRW,929823,24.32,1,Fiber Optic,76,1,1,1,1,1,1,1,1,115.5,8312.75,0,0,1751.04,4490,200
3088-LHEFH,308812,10.06,1,Fiber Optic,48,1,0,0,0,0,0,0,1,79,929.3,0,0,110.66,4491,200
6681-ZSEXG,668126,35.55,1,DSL,17,0,1,1,0,0,0,0,1,59.5,3389.25,0,0,1990.8,4492,200
6116-RFVHN,611618,35.29,1,Fiber Optic,47,0,0,1,0,1,1,1,1,100.45,3414.65,0,0,1199.86,4493,200
0373-AIVNJ,3731,0,1,Cable,19,1,1,1,0,0,0,0,1,39.55,373,0,0,0,4494,200
8849-AYPTR,88491,26.8,1,Fiber Optic,17,0,0,0,0,1,1,1,0,91.25,2964.05,0,130,884.4,4495,200
9518-IMLHK,95189,41.23,1,DSL,27,1,1,1,1,1,0,0,1,72.45,2156.25,0,0,1278.13,4496,200
3569-VLDHH,356922,29.5,1,DSL,76,1,1,1,1,1,0,0,1,75.1,5013,0,0,1947,4497,200
4001-TSBTV,400120,40.74,1,Fiber Optic,17,0,1,1,0,1,0,0,1,91.55,5511.65,0,0,2362.92,4498,200
8727-XDPUD,872724,0,1,DSL,25,0,0,0,0,1,0,0,0,35.8,1316.9,0,100,0,4499,200
1043-UXOVO,104321,28.4,1,Fiber Optic,76,1,1,1,1,1,1,1,1,113.15,7993.3,0,0,2016.4,4500,200
5795-BKOYE,57952,14.48,1,DSL,19,0,1,1,1,0,0,0,1,59.1,4134.7,0,0,999.12,4501,200
7402-PWYJJ,740216,42.18,1,Fiber Optic,53,0,0,0,1,0,1,1,0,91.15,4862.5,0,150,2235.54,4502,200
0018-NYROU,1814,18.65,1,Fiber Optic,10,0,0,0,0,0,0,0,1,68.95,351.5,0,0,93.25,4503,200
