Gender,Age,Married,Dependents,Number of Dependents,newcustomer,Referred a Friend,Number of Referrals,Contract,Customer Status,Churn Score,CLTV,Acquisition Channel,Channel_ID
Female,40,0,0,0,59555,1,1,Month-to-Month,Churned,72,2206,Referal,6
Female,29,1,0,0,682110,1,4,One Year,Stayed,66,5893,Referal,6
Male,61,1,1,4,881512,1,8,Month-to-Month,Stayed,26,5250,Referal,6
Male,28,1,1,1,91358,1,3,Two Year,Stayed,79,5431,Referal,6
Male,51,0,0,0,858211,0,0,Month-to-Month,Stayed,45,5629,Social Media,1
Female,20,1,1,1,58119,1,1,One Year,Stayed,25,5954,Referal,6
Male,21,1,1,1,150625,1,9,Two Year,Stayed,76,5264,Referal,6
Male,49,1,0,0,41234,1,3,Month-to-Month,Stayed,30,2715,Referal,6
Female,45,0,0,0,22282,0,0,Two Year,Stayed,57,5755,Social Media,1
Female,49,1,1,1,27893,1,7,Two Year,Stayed,45,5574,Referal,6
Female,61,0,0,0,759612,0,0,One Year,Stayed,52,2452,Social Media,1
Female,60,0,0,0,219215,0,0,Two Year,Stayed,56,2280,Social Media,1
Male,45,0,0,0,56513,1,3,One Year,Stayed,62,5325,Referal,6
Female,58,0,0,0,11311,0,0,One Year,Stayed,62,4147,Social Media,1
Male,62,1,1,2,772924,1,7,Two Year,Stayed,58,4485,Referal,6
Male,51,0,0,0,913423,0,0,One Year,Stayed,74,5311,Social Media,1
Female,35,1,0,0,328419,1,6,Two Year,Stayed,47,3146,Referal,6
Female,54,1,0,0,973215,1,3,One Year,Stayed,39,4066,Referal,6
Female,44,1,0,0,5593,1,6,Two Year,Stayed,77,5758,Referal,6
Male,59,1,1,3,293119,1,6,Month-to-Month,Stayed,39,2283,Referal,6
Male,42,0,0,0,750421,0,0,Month-to-Month,Stayed,26,3080,Social Media,1
Female,34,0,0,0,25826,0,0,Month-to-Month,Stayed,62,2854,Social Media,1
Male,36,0,0,0,890814,0,0,Two Year,Stayed,75,4369,Social Media,1
Male,44,1,1,1,14311,1,1,Two Year,Stayed,32,2281,Referal,6
Female,22,0,0,0,628812,0,0,Month-to-Month,Stayed,75,3619,Social Media,1
Male,42,0,0,0,841325,0,0,Two Year,Stayed,55,6487,Social Media,1
Female,37,0,1,2,580820,0,0,One Year,Joined,69,2774,Social Media,1
Male,61,0,0,0,436914,0,0,One Year,Stayed,56,6487,Social Media,1
Male,61,0,0,0,633325,0,0,One Year,Stayed,78,6351,Social Media,1
Male,55,1,0,0,532411,1,5,One Year,Stayed,67,4837,Referal,6
Female,57,0,0,0,739412,0,0,Month-to-Month,Joined,75,4840,Social Media,1
Male,28,0,0,0,687321,0,0,Month-to-Month,Stayed,55,4714,Social Media,1
Male,49,0,0,0,270012,0,0,Month-to-Month,Joined,76,2791,Social Media,1
Female,25,0,0,0,95825,0,0,Month-to-Month,Stayed,80,4562,Social Media,1
Female,60,1,0,0,110119,1,1,Month-to-Month,Stayed,33,4858,Referal,6
Male,43,0,0,0,574311,0,0,Two Year,Stayed,27,6305,Social Media,1
Female,22,1,1,3,41946,1,6,Two Year,Stayed,52,4798,Referal,6
Male,47,1,0,0,532521,1,4,Month-to-Month,Stayed,48,5722,Referal,6
Female,46,0,0,0,39697,0,0,Month-to-Month,Stayed,41,4033,Social Media,1
Male,34,1,0,0,699220,1,2,One Year,Stayed,23,4487,Referal,6
Male,57,0,1,2,446825,0,0,Month-to-Month,Stayed,68,3307,Social Media,1
Female,52,0,0,0,22004,0,0,Two Year,Stayed,70,5914,Social Media,1
Male,23,1,1,2,430226,1,8,One Year,Stayed,32,5366,Referal,6
Female,56,1,0,0,935112,1,4,Month-to-Month,Stayed,38,3773,Referal,6
Female,36,0,0,0,43663,0,0,Two Year,Stayed,53,5419,Social Media,1
Male,23,1,0,0,151815,1,6,Month-to-Month,Stayed,28,2422,Referal,6
Female,43,0,0,0,667114,0,0,Month-to-Month,Stayed,52,3098,Social Media,1
Male,21,1,1,1,5959,0,0,Month-to-Month,Stayed,37,5371,Social Media,1
Male,47,0,0,0,19559,0,0,Two Year,Stayed,65,5216,Social Media,1
Female,30,1,0,0,962,1,10,Month-to-Month,Stayed,74,3442,Referal,6
Female,44,0,0,0,380625,0,0,Month-to-Month,Joined,67,3010,Social Media,1
Female,21,1,0,0,799826,1,3,Month-to-Month,Stayed,78,5184,Referal,6
Male,59,1,1,1,625323,1,1,One Year,Stayed,73,4741,Referal,6
Female,40,0,0,0,91331,0,0,Month-to-Month,Stayed,71,5781,Social Media,1
Male,35,0,0,0,86803,0,0,One Year,Stayed,80,5198,Social Media,1
Female,62,1,0,0,843020,0,0,One Year,Stayed,50,4074,Social Media,1
Female,25,1,0,0,50187,1,9,Month-to-Month,Stayed,20,6483,Referal,6
Female,50,0,0,0,674117,0,0,Two Year,Stayed,74,5554,Social Media,1
Male,51,1,0,0,47378,1,5,Two Year,Stayed,52,4073,Referal,6
Female,55,1,0,0,820011,1,7,One Year,Stayed,36,5733,Referal,6
Male,31,1,1,2,33723,1,8,One Year,Stayed,59,5077,Referal,6
Male,25,1,1,2,478126,1,7,Month-to-Month,Joined,40,3960,Referal,6
Female,52,1,1,2,763225,1,7,One Year,Stayed,60,2010,Referal,6
Male,64,1,1,3,271825,1,6,Two Year,Stayed,56,6444,Referal,6
Male,27,0,0,0,989621,0,0,One Year,Stayed,52,5303,Social Media,1
Female,27,0,0,0,85314,0,0,One Year,Stayed,64,4868,Social Media,1
Female,20,1,0,0,82123,1,1,Month-to-Month,Stayed,80,2640,Referal,6
Female,57,1,0,0,69803,1,5,One Year,Stayed,71,5972,Referal,6
Female,30,1,0,0,769124,1,5,Two Year,Stayed,64,5672,Referal,6
Female,23,1,1,3,252019,1,4,Two Year,Stayed,27,3763,Referal,6
Male,34,1,0,0,10883,1,9,One Year,Stayed,56,5540,Referal,6
Male,31,0,0,0,19302,0,0,One Year,Stayed,40,3721,Social Media,1
Male,21,0,1,2,586825,1,1,Month-to-Month,Churned,72,5834,Referal,6
Female,58,0,0,0,35254,0,0,Two Year,Stayed,44,3561,Social Media,1
Male,45,0,0,0,148215,0,0,Month-to-Month,Stayed,37,3778,Social Media,1
Male,21,1,1,3,37710,1,9,Month-to-Month,Stayed,41,5036,Referal,6
Female,33,0,0,0,57782,0,0,Month-to-Month,Stayed,53,4011,Social Media,1
Male,57,1,1,3,337325,1,10,Month-to-Month,Joined,46,3007,Referal,6
Male,40,0,0,0,22813,0,0,Month-to-Month,Stayed,39,3949,Social Media,1
Female,33,1,0,0,766325,1,10,Two Year,Stayed,56,5096,Referal,6
Male,49,1,1,1,49152,1,9,Two Year,Stayed,60,4858,Referal,6
Female,33,0,0,0,308618,0,0,Month-to-Month,Stayed,46,6183,Social Media,1
Female,20,1,1,2,521512,1,3,Month-to-Month,Stayed,52,3872,Referal,6
Female,29,1,1,1,25711,1,9,Month-to-Month,Stayed,74,5442,Referal,6
Male,21,0,0,0,13071,0,0,Month-to-Month,Stayed,41,2007,Social Media,1
Female,43,0,0,0,371424,0,0,Month-to-Month,Stayed,64,3801,Social Media,1
Male,61,0,1,1,18501,0,0,Month-to-Month,Stayed,42,4577,Social Media,1
Female,26,1,1,1,28244,1,8,Two Year,Stayed,30,5656,Referal,6
Female,56,1,0,0,84826,1,3,Month-to-Month,Stayed,36,3050,Referal,6
Female,44,1,0,0,36213,1,1,Month-to-Month,Churned,90,3369,Referal,6
Male,40,0,0,0,804218,0,0,One Year,Stayed,48,4163,Social Media,1
Female,38,0,1,2,53726,0,0,Month-to-Month,Stayed,39,2143,Social Media,1
Male,43,1,0,0,42020,1,9,Two Year,Stayed,73,5933,Referal,6
Female,29,1,0,0,621720,1,5,Month-to-Month,Stayed,64,4852,Referal,6
Female,54,1,1,3,104512,1,5,Month-to-Month,Stayed,78,2158,Referal,6
Male,19,0,0,0,154410,0,0,One Year,Stayed,60,2450,Social Media,1
Male,28,1,0,0,463610,1,10,Month-to-Month,Stayed,70,4014,Referal,6
Male,44,0,0,0,687419,0,0,One Year,Stayed,23,4126,Social Media,1
Male,19,0,0,0,59511,0,0,Month-to-Month,Stayed,69,3843,Social Media,1
Male,52,1,1,3,305914,1,8,Month-to-Month,Stayed,24,2871,Referal,6
Female,30,0,1,3,865225,0,0,One Year,Stayed,64,5040,Social Media,1
Female,49,0,0,0,527816,0,0,Two Year,Stayed,52,5499,Social Media,1
Female,44,1,1,1,34868,1,3,Two Year,Stayed,41,4848,Referal,6
Female,49,1,1,1,506116,1,3,Month-to-Month,Stayed,51,2649,Referal,6
Female,35,0,0,0,86306,0,0,Month-to-Month,Stayed,68,2421,Social Media,1
Male,26,0,0,0,389114,0,0,Two Year,Stayed,24,4050,Social Media,1
Female,36,0,0,0,474915,0,0,Month-to-Month,Stayed,31,5396,Social Media,1
Female,19,1,0,0,57723,1,2,Month-to-Month,Stayed,73,4839,Referal,6
Male,31,1,0,0,54531,1,7,Month-to-Month,Stayed,76,3591,Referal,6
Female,52,0,1,3,363924,0,0,Month-to-Month,Stayed,33,2463,Social Media,1
Male,27,1,0,0,371612,0,0,Two Year,Stayed,35,5301,Social Media,1
Male,46,1,1,2,226319,1,7,Two Year,Stayed,37,5461,Referal,6
Male,30,1,1,2,995013,1,8,Two Year,Stayed,73,2948,Referal,6
Male,64,0,0,0,33971,0,0,Two Year,Stayed,73,4614,Social Media,1
Male,49,1,0,0,48256,1,10,Two Year,Stayed,61,5940,Referal,6
Female,35,0,0,0,267215,0,0,Month-to-Month,Joined,30,4118,Social Media,1
Female,49,0,0,0,31344,0,0,Two Year,Stayed,75,5989,Social Media,1
Male,25,1,0,0,78214,1,2,Month-to-Month,Stayed,53,5015,Referal,6
Female,23,0,0,0,20015,0,0,Two Year,Stayed,75,6186,Social Media,1
Female,31,1,0,0,66951,0,0,Two Year,Stayed,54,5950,Social Media,1
Male,26,0,0,0,84102,0,0,Month-to-Month,Stayed,54,4402,Social Media,1
Female,38,1,0,0,161925,1,2,Two Year,Stayed,72,6146,Referal,6
Male,50,1,1,2,761125,1,1,Month-to-Month,Stayed,48,4040,Referal,6
Male,55,1,0,0,3657,1,6,Month-to-Month,Stayed,79,2831,Referal,6
Male,50,0,0,0,8215,0,0,Month-to-Month,Stayed,60,4561,Social Media,1
Male,35,0,0,0,360619,0,0,One Year,Stayed,35,4529,Social Media,1
Female,45,1,0,0,66714,1,3,One Year,Stayed,75,2478,Referal,6
Male,34,0,0,0,689315,0,0,One Year,Stayed,25,6435,Social Media,1
Male,22,0,0,0,824210,0,0,Month-to-Month,Stayed,65,4300,Social Media,1
Male,25,1,1,3,954126,1,8,Two Year,Stayed,33,5954,Referal,6
Male,33,0,0,0,113923,0,0,Two Year,Stayed,42,5461,Social Media,1
Female,60,0,0,0,469322,0,0,Month-to-Month,Joined,46,3889,Social Media,1
Male,59,1,1,1,69377,1,1,One Year,Stayed,35,2394,Referal,6
Female,50,0,0,0,98810,0,0,Month-to-Month,Joined,68,3167,Social Media,1
Female,64,0,0,0,507510,0,0,Two Year,Stayed,26,6196,Social Media,1
Male,37,1,0,0,864424,0,0,Month-to-Month,Churned,84,5674,Referal,6
Male,58,1,0,0,387323,1,1,Two Year,Stayed,38,4879,Referal,6
Male,63,0,0,0,746526,0,0,Month-to-Month,Joined,32,2722,Social Media,1
Male,19,1,0,0,797510,1,1,Two Year,Stayed,39,5453,Referal,6
Female,60,0,0,0,725124,0,0,Month-to-Month,Stayed,23,5536,Social Media,1
Male,55,1,1,2,41169,1,1,One Year,Stayed,21,4463,Referal,6
Female,53,1,1,2,82594,1,10,One Year,Stayed,36,4954,Referal,6
Male,58,0,0,0,785323,0,0,Month-to-Month,Joined,33,5809,Social Media,1
Male,19,1,1,2,31206,1,7,Two Year,Stayed,41,4039,Referal,6
Female,45,0,1,2,860615,0,0,Two Year,Stayed,78,3416,Social Media,1
Male,46,0,0,0,22526,0,0,Month-to-Month,Joined,43,5828,Social Media,1
Female,41,1,1,1,948910,1,1,Two Year,Stayed,60,5096,Referal,6
Female,37,1,1,1,9672,1,8,One Year,Stayed,72,5837,Referal,6
Male,37,1,1,1,283012,1,3,One Year,Stayed,28,4079,Referal,6
Female,23,0,0,0,500613,0,0,Two Year,Stayed,45,3733,Social Media,1
Male,36,0,0,0,832723,0,0,One Year,Stayed,65,4422,Social Media,1
Female,60,1,0,0,69176,1,8,Two Year,Stayed,20,5374,Referal,6
Female,34,0,0,0,77975,0,0,Month-to-Month,Stayed,59,4157,Social Media,1
Female,27,1,1,2,353022,1,2,Month-to-Month,Stayed,43,5657,Referal,6
Female,61,0,0,0,636814,0,0,Month-to-Month,Stayed,66,3371,Social Media,1
Male,25,0,1,1,36333,0,0,One Year,Stayed,24,3913,Social Media,1
Female,62,0,0,0,395613,0,0,Month-to-Month,Stayed,70,2951,Social Media,1
Female,60,0,0,0,927421,0,0,Month-to-Month,Stayed,36,4096,Social Media,1
Male,59,1,1,3,40778,1,1,Two Year,Stayed,43,5341,Referal,6
Female,20,1,0,0,1033,1,10,One Year,Stayed,65,6026,Referal,6
Female,50,1,0,0,867111,1,3,Month-to-Month,Stayed,27,5565,Referal,6
Male,45,1,0,0,730526,1,2,One Year,Stayed,78,2492,Referal,6
Male,22,0,0,0,657811,0,0,Month-to-Month,Stayed,66,3224,Social Media,1
Male,34,0,0,0,48609,0,0,Month-to-Month,Stayed,78,2070,Social Media,1
Female,35,0,0,0,968825,0,0,Month-to-Month,Stayed,59,4112,Social Media,1
Female,22,1,0,0,194524,1,4,Two Year,Stayed,26,4994,Referal,6
Female,37,1,0,0,536012,1,4,Two Year,Stayed,32,5707,Referal,6
Male,32,0,0,0,26076,0,0,Month-to-Month,Joined,45,5289,Social Media,1
Male,27,1,0,0,11004,1,1,Month-to-Month,Stayed,24,5575,Referal,6
Male,52,0,0,0,672823,0,0,Month-to-Month,Joined,62,2285,Social Media,1
Male,27,1,1,1,721611,1,8,One Year,Stayed,72,2446,Referal,6
Female,45,0,0,0,614514,0,0,Month-to-Month,Joined,64,3103,Social Media,1
Male,22,1,1,1,533920,1,8,Month-to-Month,Stayed,56,4271,Referal,6
Female,37,0,1,2,20747,1,1,Month-to-Month,Churned,73,3851,Referal,6
Female,37,1,1,1,462524,1,8,Two Year,Stayed,36,5098,Referal,6
Male,39,1,1,3,582713,1,4,Month-to-Month,Stayed,66,6484,Referal,6
Female,32,0,0,0,138520,0,0,Month-to-Month,Stayed,41,2392,Social Media,1
Male,58,1,0,0,591424,0,0,Two Year,Stayed,80,6479,Social Media,1
Male,40,0,0,0,432925,0,0,Month-to-Month,Stayed,67,2102,Social Media,1
Male,32,1,1,3,480414,1,3,Two Year,Stayed,60,4821,Referal,6
Male,62,0,0,0,594421,0,0,One Year,Stayed,80,5677,Social Media,1
Male,56,0,0,0,77872,0,0,Month-to-Month,Stayed,76,5761,Social Media,1
Male,22,1,1,3,22529,1,9,One Year,Stayed,27,2993,Referal,6
Female,62,1,1,3,941520,1,1,Month-to-Month,Stayed,38,5681,Referal,6
Female,45,1,1,3,532220,1,5,Two Year,Stayed,71,4071,Referal,6
Female,23,1,0,0,18664,1,10,One Year,Stayed,42,4698,Referal,6
Male,43,1,0,0,837511,1,1,One Year,Stayed,39,5757,Referal,6
Male,51,0,0,0,269714,0,0,Month-to-Month,Stayed,74,5503,Social Media,1
Male,51,0,0,0,370915,0,0,One Year,Stayed,52,5156,Social Media,1
Male,42,0,0,0,138626,0,0,Month-to-Month,Stayed,26,4097,Social Media,1
Female,51,1,0,0,59924,0,0,Month-to-Month,Stayed,33,5456,Social Media,1
Female,48,1,0,0,637723,1,5,Month-to-Month,Stayed,32,4115,Referal,6
Male,51,1,1,1,685522,1,5,Two Year,Stayed,41,5809,Referal,6
Male,64,0,0,0,874615,0,0,Month-to-Month,Stayed,43,3962,Social Media,1
Male,40,1,1,1,318113,1,2,Month-to-Month,Stayed,68,3677,Referal,6
Female,58,0,0,0,77663,0,0,Month-to-Month,Stayed,28,4323,Social Media,1
Male,60,0,0,0,565025,0,0,Month-to-Month,Stayed,25,3031,Social Media,1
Female,26,1,0,0,8253,1,2,Two Year,Stayed,72,4241,Referal,6
Male,29,0,0,0,908415,0,0,Two Year,Stayed,80,4758,Social Media,1
Male,31,1,1,1,612212,1,7,Two Year,Stayed,49,5824,Referal,6
Female,30,1,0,0,240024,1,2,Two Year,Stayed,80,5054,Referal,6
Female,33,1,1,3,756914,1,1,Two Year,Stayed,49,5475,Referal,6
Female,56,1,0,0,520121,1,1,Month-to-Month,Stayed,67,4038,Referal,6
Female,41,1,0,0,210516,1,1,Month-to-Month,Stayed,76,4639,Referal,6
Female,51,1,1,3,14945,1,1,Two Year,Stayed,74,2836,Referal,6
Female,52,0,0,0,80035,0,0,Month-to-Month,Stayed,34,2066,Social Media,1
Female,31,1,1,2,189718,1,1,One Year,Stayed,67,3109,Referal,6
Female,40,0,0,0,925610,0,0,Month-to-Month,Stayed,72,4188,Social Media,1
Female,36,1,1,2,221118,1,1,Two Year,Stayed,43,4732,Referal,6
Male,43,0,0,0,243220,0,0,One Year,Stayed,36,2269,Social Media,1
Male,47,0,0,0,492918,0,0,Month-to-Month,Stayed,47,2277,Social Media,1
Female,59,1,1,2,18341,1,2,One Year,Stayed,73,4298,Referal,6
Male,42,1,1,3,174123,1,8,Two Year,Stayed,75,4937,Referal,6
Male,51,0,0,0,39329,0,0,Month-to-Month,Stayed,21,2183,Social Media,1
Female,45,0,0,0,12408,0,0,Two Year,Stayed,42,6466,Social Media,1
Male,33,1,0,0,359411,1,3,Month-to-Month,Joined,35,3610,Referal,6
Male,52,1,0,0,37965,1,2,Two Year,Stayed,36,6438,Referal,6
Female,50,1,1,2,173426,1,1,Two Year,Stayed,65,5409,Referal,6
Male,20,0,1,1,28533,0,0,Month-to-Month,Joined,47,5824,Social Media,1
Male,48,0,0,0,81320,0,0,Two Year,Stayed,59,6483,Social Media,1
Male,34,1,1,1,251920,1,2,One Year,Stayed,40,2499,Referal,6
Female,55,1,0,0,62617,1,7,Two Year,Stayed,68,5613,Referal,6
Female,33,0,1,2,67233,0,0,Two Year,Stayed,37,5712,Social Media,1
Male,31,1,1,1,473218,1,9,Month-to-Month,Stayed,45,4954,Referal,6
Female,45,1,0,0,949924,1,7,Two Year,Stayed,30,4675,Referal,6
Male,57,1,0,0,43385,1,4,Month-to-Month,Stayed,43,5763,Referal,6
Female,28,0,0,0,30076,0,0,Month-to-Month,Joined,46,2107,Social Media,1
Male,50,1,0,0,851315,1,8,Two Year,Stayed,41,5130,Referal,6
Female,63,0,0,0,31117,0,0,Month-to-Month,Stayed,60,3672,Social Media,1
Male,58,0,0,0,87054,0,0,Month-to-Month,Stayed,40,6339,Social Media,1
Male,22,0,0,0,36803,0,0,One Year,Stayed,74,5680,Social Media,1
Female,24,1,0,0,120211,1,4,Month-to-Month,Stayed,31,4474,Referal,6
Female,50,0,0,0,611211,0,0,Month-to-Month,Stayed,23,5917,Social Media,1
Male,20,0,0,0,185224,0,0,Month-to-Month,Stayed,30,4709,Social Media,1
Female,59,1,1,3,18204,1,4,Two Year,Stayed,36,4755,Referal,6
Female,23,0,0,0,942619,0,0,Month-to-Month,Joined,23,5355,Social Media,1
Female,42,1,1,3,90686,1,1,Two Year,Stayed,29,3556,Referal,6
Male,23,1,1,3,12696,1,2,One Year,Stayed,72,3743,Referal,6
Female,19,0,0,0,989522,0,0,Month-to-Month,Joined,61,5092,Social Media,1
Male,32,0,0,0,123017,0,0,Month-to-Month,Joined,43,2562,Social Media,1
Male,28,0,0,0,570126,0,0,Month-to-Month,Stayed,29,5530,Social Media,1
Female,19,0,0,0,503213,0,0,Month-to-Month,Joined,28,4056,Social Media,1
Male,33,1,1,2,739622,1,8,Month-to-Month,Stayed,57,2776,Referal,6
Male,51,0,0,0,971717,0,0,Month-to-Month,Joined,37,2980,Social Media,1
Male,28,1,0,0,517218,0,0,Two Year,Stayed,21,5758,Social Media,1
Female,42,1,1,2,650920,1,1,Month-to-Month,Stayed,72,5359,Referal,6
Female,34,0,0,0,31783,0,0,One Year,Stayed,58,5916,Social Media,1
Female,31,1,1,3,453014,1,4,One Year,Stayed,80,5091,Referal,6
Female,45,0,0,0,598520,0,0,One Year,Stayed,66,2830,Social Media,1
Female,59,1,1,3,980015,1,3,Month-to-Month,Stayed,37,4479,Referal,6
Male,26,1,0,0,67438,1,5,Month-to-Month,Stayed,57,4959,Referal,6
Female,56,0,0,0,84558,0,0,Month-to-Month,Stayed,65,4909,Social Media,1
Female,23,1,1,1,66161,1,5,Two Year,Stayed,76,4997,Referal,6
Female,30,1,1,1,941526,1,3,Two Year,Stayed,46,5650,Referal,6
Male,43,0,1,2,401811,0,0,Month-to-Month,Stayed,78,2722,Social Media,1
Female,58,1,1,1,388421,1,5,Two Year,Stayed,39,6314,Referal,6
Female,42,0,0,0,878018,0,0,Month-to-Month,Stayed,23,2159,Social Media,1
Female,49,1,0,0,553721,0,0,Month-to-Month,Stayed,68,4137,Social Media,1
Female,28,0,1,2,179116,0,0,Month-to-Month,Joined,31,5056,Social Media,1
Male,36,0,0,0,87014,0,0,Two Year,Stayed,65,6097,Social Media,1
Female,27,1,1,2,874112,1,9,Month-to-Month,Stayed,33,4829,Referal,6
Male,20,0,1,1,80827,0,0,Month-to-Month,Stayed,24,5611,Social Media,1
Male,32,1,1,1,9806,1,4,One Year,Stayed,48,3386,Referal,6
Male,41,0,1,3,301123,0,0,Month-to-Month,Stayed,31,5188,Social Media,1
Female,21,1,0,0,82186,1,6,Two Year,Stayed,27,6114,Referal,6
Male,60,0,0,0,936015,0,0,Month-to-Month,Stayed,69,3192,Social Media,1
Female,29,1,0,0,34524,1,6,Two Year,Stayed,45,5119,Referal,6
Female,52,0,0,0,283219,0,0,Month-to-Month,Joined,40,2822,Social Media,1
Male,56,1,0,0,703626,1,7,Month-to-Month,Stayed,79,3282,Referal,6
Female,57,1,1,3,26516,1,10,Month-to-Month,Stayed,72,3337,Referal,6
Male,26,0,1,1,46320,0,0,Two Year,Stayed,76,5662,Social Media,1
Male,35,1,1,3,59421,1,1,Month-to-Month,Stayed,31,2928,Referal,6
Female,34,0,0,0,950913,0,0,One Year,Stayed,67,4261,Social Media,1
Female,36,0,0,0,91283,0,0,Two Year,Stayed,45,5470,Social Media,1
Male,39,1,0,0,12911,1,9,Month-to-Month,Stayed,20,5943,Referal,6
Female,35,1,0,0,58555,1,10,Two Year,Stayed,57,5948,Referal,6
Female,43,0,0,0,536512,0,0,Month-to-Month,Joined,65,2245,Social Media,1
Male,47,0,0,0,19282,0,0,Month-to-Month,Joined,28,4592,Social Media,1
Male,55,0,0,0,57606,0,0,Month-to-Month,Stayed,35,4093,Social Media,1
Male,35,0,1,3,96126,0,0,One Year,Stayed,44,6005,Social Media,1
Female,59,1,1,3,518115,1,7,Two Year,Stayed,72,4173,Referal,6
Female,61,1,1,2,781622,1,7,Two Year,Stayed,30,2866,Referal,6
Male,55,0,0,0,58714,0,0,One Year,Stayed,38,4636,Social Media,1
Male,34,1,1,1,755023,1,3,One Year,Stayed,71,4972,Referal,6
Male,33,1,1,2,754426,1,2,One Year,Stayed,75,5870,Referal,6
Female,43,1,1,1,1617,1,3,Two Year,Stayed,25,5509,Referal,6
Female,21,0,0,0,75084,0,0,Two Year,Stayed,33,6474,Social Media,1
Female,49,1,0,0,517615,1,5,Two Year,Stayed,61,5546,Referal,6
Male,59,1,0,0,93561,1,9,One Year,Stayed,60,5461,Referal,6
Female,21,1,0,0,35562,1,2,One Year,Stayed,71,3585,Referal,6
Female,49,0,0,0,75815,0,0,One Year,Stayed,62,4260,Social Media,1
Female,50,1,1,3,507318,1,6,One Year,Stayed,26,5823,Referal,6
Female,57,1,0,0,21923,1,2,Two Year,Stayed,33,4700,Referal,6
Male,28,1,0,0,31548,1,9,Two Year,Stayed,63,5848,Referal,6
Male,40,0,0,0,611919,0,0,Two Year,Stayed,73,2653,Social Media,1
Female,60,1,1,3,652215,1,4,Two Year,Stayed,23,4175,Referal,6
Male,49,1,1,3,87488,1,2,One Year,Stayed,29,5964,Referal,6
Female,28,1,1,2,105217,1,1,Two Year,Stayed,53,6015,Referal,6
Male,62,1,0,0,131925,1,9,Month-to-Month,Stayed,31,2499,Referal,6
Male,54,0,0,0,7236,0,0,One Year,Stayed,57,2292,Social Media,1
Female,51,1,1,2,305018,1,10,Two Year,Stayed,62,5907,Referal,6
Female,26,1,0,0,929823,1,4,Two Year,Stayed,44,4697,Referal,6
Female,28,0,0,0,308812,0,0,Month-to-Month,Stayed,33,3885,Social Media,1
Male,31,0,0,0,854410,0,0,Two Year,Stayed,57,4626,Social Media,1
Male,34,1,0,0,668126,1,9,Two Year,Stayed,71,5477,Referal,6
Female,20,1,0,0,611618,1,10,Month-to-Month,Stayed,42,3744,Referal,6
Male,22,0,0,0,88846,0,0,One Year,Stayed,70,2858,Social Media,1
Male,24,0,0,0,312518,0,0,One Year,Stayed,55,2768,Social Media,1
Male,34,0,0,0,3731,0,0,One Year,Stayed,67,3755,Social Media,1
Male,56,0,0,0,168222,0,0,One Year,Stayed,43,3434,Social Media,1
Male,47,1,0,0,207226,1,5,Two Year,Stayed,70,4571,Referal,6
Male,55,1,0,0,88491,1,1,Month-to-Month,Stayed,57,3296,Referal,6
Male,48,0,0,0,95189,0,0,Month-to-Month,Stayed,77,3175,Social Media,1
Female,42,0,0,0,36469,0,0,Two Year,Stayed,56,4831,Social Media,1
Male,59,1,1,3,356922,0,0,One Year,Stayed,23,6123,Social Media,1
Male,22,1,1,2,822411,1,3,Two Year,Stayed,41,4275,Referal,6
Female,49,1,1,2,400120,1,5,Month-to-Month,Stayed,49,6423,Referal,6
Male,51,0,0,0,872724,0,0,Two Year,Stayed,68,5658,Social Media,1
Female,25,0,0,0,104321,0,0,Two Year,Stayed,35,4955,Social Media,1
Male,55,1,1,1,10646,1,5,One Year,Joined,20,2618,Referal,6
Male,63,1,1,2,28784,1,7,One Year,Stayed,30,2334,Referal,6
Female,62,1,1,3,776215,1,5,One Year,Stayed,51,4122,Referal,6
Female,47,1,1,1,57952,1,5,One Year,Stayed,71,5846,Referal,6
Female,21,1,0,0,740216,1,2,One Year,Stayed,44,6439,Referal,6
Female,58,1,0,0,1814,0,0,Month-to-Month,Stayed,57,5536,Social Media,1
Female,21,0,1,1,750122,0,0,Month-to-Month,Joined,72,4057,Social Media,1
Male,62,0,1,1,760818,0,0,Two Year,Stayed,66,4889,Social Media,1
Female,58,1,0,0,4802,1,9,Month-to-Month,Stayed,66,3249,Referal,6
Male,42,0,0,0,589517,0,0,Month-to-Month,Stayed,63,3522,Social Media,1
Male,29,0,0,0,98141,0,0,Two Year,Stayed,57,5625,Social Media,1
Male,32,0,0,0,61759,0,0,Month-to-Month,Stayed,66,2610,Social Media,1
Female,44,0,0,0,16228,0,0,Month-to-Month,Joined,58,5607,Social Media,1
Male,64,0,0,0,674921,0,0,Two Year,Stayed,63,6088,Social Media,1
Female,36,1,0,0,55424,1,2,Month-to-Month,Stayed,37,3475,Referal,6
Male,35,0,0,0,910215,0,0,Two Year,Stayed,64,4293,Social Media,1
Male,51,1,0,0,78084,1,3,Month-to-Month,Joined,44,3985,Referal,6
Male,23,1,0,0,228422,1,4,One Year,Stayed,43,4995,Referal,6
Male,42,0,0,0,36614,0,0,Month-to-Month,Joined,52,5863,Social Media,1
Female,59,1,0,0,38072,1,6,One Year,Stayed,63,6021,Referal,6
Male,56,1,1,1,389214,1,4,Two Year,Stayed,72,6254,Referal,6
Female,46,1,1,1,41822,1,6,Month-to-Month,Stayed,49,3196,Referal,6
Female,40,1,1,2,9881,1,5,Two Year,Stayed,56,6317,Referal,6
Female,55,0,0,0,997214,0,0,Month-to-Month,Stayed,73,3185,Social Media,1
